  0.00000000E+00 -0.58141910E+01
  0.12691464E-01 -0.58144530E+01
  0.25382929E-01 -0.58147185E+01
  0.38074393E-01 -0.58150108E+01
  0.50765857E-01 -0.58153455E+01
  0.63457322E-01 -0.58157320E+01
  0.76148786E-01 -0.58161762E+01
  0.88840250E-01 -0.58166814E+01
  0.10153171E+00 -0.58172497E+01
  0.11422318E+00 -0.58178829E+01
  0.12691464E+00 -0.58185826E+01
  0.13960611E+00 -0.58193502E+01
  0.15229757E+00 -0.58201876E+01
  0.16498904E+00 -0.58210969E+01
  0.17768050E+00 -0.58220802E+01
  0.19037197E+00 -0.58231398E+01
  0.20306343E+00 -0.58242779E+01
  0.21575489E+00 -0.58254966E+01
  0.22844636E+00 -0.58267975E+01
  0.24113782E+00 -0.58281818E+01
  0.25382929E+00 -0.58296501E+01
  0.26652075E+00 -0.58312023E+01
  0.27921222E+00 -0.58328375E+01
  0.29190368E+00 -0.58345540E+01
  0.30459514E+00 -0.58363490E+01
  0.31728661E+00 -0.58382192E+01
  0.32997807E+00 -0.58401604E+01
  0.34266954E+00 -0.58421676E+01
  0.35536100E+00 -0.58442356E+01
  0.36805247E+00 -0.58463584E+01
  0.38074393E+00 -0.58485301E+01
  0.39343539E+00 -0.58507445E+01
  0.40612686E+00 -0.58529957E+01
  0.41881832E+00 -0.58552779E+01
  0.43150979E+00 -0.58575858E+01
  0.44420125E+00 -0.58599146E+01
  0.45689272E+00 -0.58622603E+01
  0.46958418E+00 -0.58646192E+01
  0.48227565E+00 -0.58669888E+01
  0.49496711E+00 -0.58693668E+01
  0.50765857E+00 -0.58717519E+01
  0.52035004E+00 -0.58741434E+01
  0.53304150E+00 -0.58765408E+01
  0.54573297E+00 -0.58789442E+01
  0.55842443E+00 -0.58813541E+01
  0.57111590E+00 -0.58837709E+01
  0.58380736E+00 -0.58861951E+01
  0.59649882E+00 -0.58886272E+01
  0.60919029E+00 -0.58910674E+01
  0.62188175E+00 -0.58935158E+01
  0.63457322E+00 -0.58959719E+01
  0.64726468E+00 -0.58984351E+01
  0.65995615E+00 -0.59009041E+01
  0.67264761E+00 -0.59033774E+01
  0.68533907E+00 -0.59058532E+01
  0.69803054E+00 -0.59083289E+01
  0.71072200E+00 -0.59108020E+01
  0.72341347E+00 -0.59132695E+01
  0.73610493E+00 -0.59157284E+01
  0.74879640E+00 -0.59181754E+01
  0.76148786E+00 -0.59206073E+01
  0.77417933E+00 -0.59230209E+01
  0.78687079E+00 -0.59254129E+01
  0.79956225E+00 -0.59277803E+01
  0.81225372E+00 -0.59301202E+01
  0.82494518E+00 -0.59324300E+01
  0.83763665E+00 -0.59347069E+01
  0.85032811E+00 -0.59369488E+01
  0.86301958E+00 -0.59391532E+01
  0.87571104E+00 -0.59413181E+01
  0.88840250E+00 -0.59434413E+01
  0.90109397E+00 -0.59455206E+01
  0.91378543E+00 -0.59475539E+01
  0.92647690E+00 -0.59495388E+01
  0.93916836E+00 -0.59514731E+01
  0.95185983E+00 -0.59533541E+01
  0.96455129E+00 -0.59551791E+01
  0.97724275E+00 -0.59569455E+01
  0.98993422E+00 -0.59586501E+01
  0.10026257E+01 -0.59602902E+01
  0.10153171E+01 -0.59618627E+01
  0.10280086E+01 -0.59633649E+01
  0.10407001E+01 -0.59647939E+01
  0.10533915E+01 -0.59661474E+01
  0.10660830E+01 -0.59674232E+01
  0.10787745E+01 -0.59686195E+01
  0.10914659E+01 -0.59697349E+01
  0.11041574E+01 -0.59707685E+01
  0.11168489E+01 -0.59717198E+01
  0.11295403E+01 -0.59725889E+01
  0.11422318E+01 -0.59733761E+01
  0.11549233E+01 -0.59740823E+01
  0.11676147E+01 -0.59747086E+01
  0.11803062E+01 -0.59752563E+01
  0.11929976E+01 -0.59757270E+01
  0.12056891E+01 -0.59761221E+01
  0.12183806E+01 -0.59764431E+01
  0.12310720E+01 -0.59766914E+01
  0.12437635E+01 -0.59768679E+01
  0.12564550E+01 -0.59769735E+01
  0.12691464E+01 -0.59770087E+01
  0.12818379E+01 -0.59769169E+01
  0.12945294E+01 -0.59766478E+01
  0.13072208E+01 -0.59761996E+01
  0.13199123E+01 -0.59755692E+01
  0.13326038E+01 -0.59747524E+01
  0.13452952E+01 -0.59737443E+01
  0.13579867E+01 -0.59725394E+01
  0.13706781E+01 -0.59711318E+01
  0.13833696E+01 -0.59695159E+01
  0.13960611E+01 -0.59676862E+01
  0.14087525E+01 -0.59656378E+01
  0.14214440E+01 -0.59633667E+01
  0.14341355E+01 -0.59608700E+01
  0.14468269E+01 -0.59581460E+01
  0.14595184E+01 -0.59551942E+01
  0.14722099E+01 -0.59520155E+01
  0.14849013E+01 -0.59486125E+01
  0.14975928E+01 -0.59449888E+01
  0.15102843E+01 -0.59411495E+01
  0.15229757E+01 -0.59371010E+01
  0.15356672E+01 -0.59328505E+01
  0.15483587E+01 -0.59284064E+01
  0.15610501E+01 -0.59237776E+01
  0.15737416E+01 -0.59189736E+01
  0.15864330E+01 -0.59140041E+01
  0.15991245E+01 -0.59088789E+01
  0.16118160E+01 -0.59036077E+01
  0.16245074E+01 -0.58981998E+01
  0.16371989E+01 -0.58926642E+01
  0.16498904E+01 -0.58870091E+01
  0.16625818E+01 -0.58812423E+01
  0.16752733E+01 -0.58753707E+01
  0.16879648E+01 -0.58694009E+01
  0.17006562E+01 -0.58633394E+01
  0.17133477E+01 -0.58571926E+01
  0.17260392E+01 -0.58509684E+01
  0.17387306E+01 -0.58446772E+01
