-5.97701	1.000
-5.97701	1.000
-5.97701	1.000
-5.95335	1.000
-5.95335	1.000
-5.95335	1.000
-5.95335	1.000
-5.95335	1.000
-5.95335	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.94287	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.91400	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.90325	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89906	1.000
-5.89597	1.000
-5.89597	1.000
-5.89597	1.000
-5.89597	1.000
-5.89597	1.000
-5.89597	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.89537	1.000
-5.88893	1.000
-5.88893	1.000
-5.88893	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.88105	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85779	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85538	1.000
-5.85297	1.000
-5.85297	1.000
-5.85297	1.000
-5.85297	1.000
-5.85297	1.000
-5.85297	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85198	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85197	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.85116	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84791	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84374	1.000
-5.84286	1.000
-5.84286	1.000
-5.84286	1.000
-5.84286	1.000
-5.83822	1.000
-5.83822	1.000
-5.83822	1.000
-5.83822	1.000
-5.83822	1.000
-5.83822	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83670	1.000
-5.83575	1.000
-5.83575	1.000
-5.83575	1.000
-5.83575	1.000
-5.83575	1.000
-5.83575	1.000
-5.83575	1.000
-5.83575	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82677	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82521	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82307	1.000
-5.82231	1.000
-5.82231	1.000
-5.82231	1.000
-5.82231	1.000
-5.82231	1.000
-5.82231	1.000
-5.82231	1.000
-5.82231	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81985	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81889	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81759	1.000
-5.81507	1.000
-5.81507	1.000
-5.81507	1.000
-5.81507	1.000
-5.81507	1.000
-5.81507	1.000
-5.81507	1.000
-5.81507	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81430	1.000
-5.81419	1.000
-5.81419	1.000
-5.81419	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.81318	1.000
-5.80368	1.000
-5.80368	1.000
-5.80368	1.000
-5.80368	1.000
-5.80368	1.000
-5.80368	1.000
-5.80368	1.000
-5.80368	1.000
-5.80228	1.000
-5.80228	1.000
-5.80228	1.000
-5.80228	1.000
-5.80228	1.000
-5.80228	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.80126	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79803	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
-5.79786	1.000
