 written on 15Jun2021 at 22:49:28 
           4
         279
    3    2    2    3    2    3    6    2    2    2    1    2    2    1    1
    2    2    1    1    1    2    2    1    1    1    1    2    6    2    2
    2    2    2    6    2    2    3    1    1    1    3    2    1    1    1
    1    2    3    1    1    1    1    1    3    1    1    1    1    1    1
    2    1    1    1    1    1    2    2    1    1    1    1    2    3    2
    3    2    1    2    2    1    1    1    1    2    2    1    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    1    2
    1    1    1    1    1    1    2    1    1    1    2    2    2    3    2
    1    1    2    3    1    1    1    1    1    3    1    1    1    1    1
    1    2    1    1    1    1    1    2    1    1    1    1    1    1    3
    1    1    1    1    1    3    2    1    1    2    3    2    2    2    1
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    1
    2    1    1    1    1    1    1    2    1    1    1    1    1    2    2
    1    1    1    1    2    2    1    2    3    2    3    2    1    1    1
    1    2    2    1    1    1    1    1    2    1    1    1    1    1    1
    3    1    1    1    1    1    3    2    1    1    1    1    2    3    1
    1    1    3    2    2    6    2    2    2    2    2    6    2    1    1
    1    1    2    2    1    1    1    2    2    1    1    2    2    1    2
    2    2    6    3    2    3    2    2    3
   -4    0    2    1    1    0.000118    0.000000
   -4    0    2    2    1   -0.000168    0.000000
   -4    0    2    3    1   -0.000168    0.000000
   -4    0    2    4    1   -0.000168    0.000000
   -4    0    2    1    2    0.000099    0.000000
   -4    0    2    2    2   -0.000062    0.000000
   -4    0    2    3    2   -0.000005    0.000000
   -4    0    2    4    2   -0.000005   -0.000000
   -4    0    2    1    3    0.000099   -0.000000
   -4    0    2    2    3   -0.000005   -0.000000
   -4    0    2    3    3   -0.000062   -0.000000
   -4    0    2    4    3   -0.000005    0.000000
   -4    0    2    1    4    0.000099   -0.000000
   -4    0    2    2    4   -0.000005    0.000000
   -4    0    2    3    4   -0.000005   -0.000000
   -4    0    2    4    4   -0.000062   -0.000000
   -4    1    1    1    1    0.000116    0.000000
   -4    1    1    2    1   -0.000134    0.000000
   -4    1    1    3    1   -0.000276    0.000000
   -4    1    1    4    1   -0.000134    0.000000
   -4    1    1    1    2    0.000220    0.000000
   -4    1    1    2    2    0.001008   -0.000000
   -4    1    1    3    2    0.000220   -0.000000
   -4    1    1    4    2   -0.000322    0.000000
   -4    1    1    1    3   -0.000276   -0.000000
   -4    1    1    2    3   -0.000134   -0.000000
   -4    1    1    3    3    0.000116   -0.000000
   -4    1    1    4    3   -0.000134   -0.000000
   -4    1    1    1    4    0.000220   -0.000000
   -4    1    1    2    4   -0.000322   -0.000000
   -4    1    1    3    4    0.000220   -0.000000
   -4    1    1    4    4    0.001008    0.000000
   -4    1    2    1    1    0.000116   -0.000000
   -4    1    2    2    1   -0.000276    0.000000
   -4    1    2    3    1   -0.000134    0.000000
   -4    1    2    4    1   -0.000134   -0.000000
   -4    1    2    1    2   -0.000276    0.000000
   -4    1    2    2    2    0.000116    0.000000
   -4    1    2    3    2   -0.000134   -0.000000
   -4    1    2    4    2   -0.000134    0.000000
   -4    1    2    1    3    0.000220   -0.000000
   -4    1    2    2    3    0.000220   -0.000000
   -4    1    2    3    3    0.001008   -0.000000
   -4    1    2    4    3   -0.000322   -0.000000
   -4    1    2    1    4    0.000220    0.000000
   -4    1    2    2    4    0.000220    0.000000
   -4    1    2    3    4   -0.000322   -0.000000
   -4    1    2    4    4    0.001008    0.000000
   -4    2    0    1    1   -0.000062    0.000000
   -4    2    0    2    1   -0.000005    0.000000
   -4    2    0    3    1    0.000099   -0.000000
   -4    2    0    4    1   -0.000005    0.000000
   -4    2    0    1    2   -0.000005    0.000000
   -4    2    0    2    2   -0.000062    0.000000
   -4    2    0    3    2    0.000099    0.000000
   -4    2    0    4    2   -0.000005   -0.000000
   -4    2    0    1    3   -0.000168   -0.000000
   -4    2    0    2    3   -0.000168    0.000000
   -4    2    0    3    3    0.000118   -0.000000
   -4    2    0    4    3   -0.000168    0.000000
   -4    2    0    1    4   -0.000005    0.000000
   -4    2    0    2    4   -0.000005    0.000000
   -4    2    0    3    4    0.000099   -0.000000
   -4    2    0    4    4   -0.000062   -0.000000
   -4    2    1    1    1    0.001008    0.000000
   -4    2    1    2    1    0.000220    0.000000
   -4    2    1    3    1    0.000220    0.000000
   -4    2    1    4    1   -0.000322   -0.000000
   -4    2    1    1    2   -0.000134   -0.000000
   -4    2    1    2    2    0.000116   -0.000000
   -4    2    1    3    2   -0.000276    0.000000
   -4    2    1    4    2   -0.000134   -0.000000
   -4    2    1    1    3   -0.000134   -0.000000
   -4    2    1    2    3   -0.000276   -0.000000
   -4    2    1    3    3    0.000116   -0.000000
   -4    2    1    4    3   -0.000134   -0.000000
   -4    2    1    1    4   -0.000322   -0.000000
   -4    2    1    2    4    0.000220    0.000000
   -4    2    1    3    4    0.000220   -0.000000
   -4    2    1    4    4    0.001008   -0.000000
   -4    2    2    1    1   -0.000062    0.000000
   -4    2    2    2    1    0.000099    0.000000
   -4    2    2    3    1   -0.000005    0.000000
   -4    2    2    4    1   -0.000005    0.000000
   -4    2    2    1    2   -0.000168    0.000000
   -4    2    2    2    2    0.000118   -0.000000
   -4    2    2    3    2   -0.000168    0.000000
