    1.7828    8.5890
    1.8064    8.4557
    1.8300    8.3272
    1.8536    8.2037
    1.8771    8.0855
    1.9007    7.9729
    1.9243    7.8662
    1.9478    7.7658
    1.9714    7.6719
    1.9950    7.5850
    2.0185    7.5055
    2.0421    7.4337
    2.0657    7.3703
    2.0893    7.3156
    2.1128    7.2702
    2.1364    7.2344
    2.1600    7.2085
    2.1835    7.1929
    2.2071    7.1876
    2.2071    7.2047
    2.2444    7.2553
    2.2816    7.3381
    2.3189    7.4509
    2.3562    7.5913
    2.3934    7.7564
    2.4307    7.9437
    2.4680    8.1508
    2.5052    8.3756
    2.5425    8.6163
    2.5798    8.8705
    2.6171    9.1343
    2.6543    9.3985
    2.6916    9.6349
    2.7289    9.7480
    2.7661    9.6220
    2.8034    9.3833
    2.8407    9.1542
    2.8779    8.9768
    2.9152    8.8681
    2.9525    8.8343
    2.9897    8.8734
    3.0270    8.9775
    3.0643    9.1343
    3.1015    9.3308
    3.1388    9.5537
    3.1761    9.7899
    3.2133   10.0257
    3.2506   10.2456
    3.2879   10.4368
    3.3586   10.0053
    3.4293    9.7606
    3.5000    9.7116
    3.5707    9.6751
    3.6414    9.2568
    3.7121    8.8922
    3.7828    8.5854
    3.8536    8.3477
    3.9243    8.1952
    3.9950    8.1425
    4.0657    8.1952
    4.1364    8.3477
    4.2071    8.5854
    4.2778    8.8922
    4.3485    9.2568
    4.4192    9.6751
    4.4900    9.7116
    4.5607    9.7606
    4.6314   10.0053
    4.7021   10.4368
    4.7728   11.0457
    4.8435   11.8036
    4.9142   12.6680
    4.9849   13.6100
    5.0556   14.6307
    5.1264   15.7383
    5.1971   16.8919
    5.2678   17.9583
    5.3385   18.7304
    5.4092   19.0142
    5.4645   18.8517
    5.5197   18.3875
    5.5750   17.6849
    5.6303   16.8302
    5.6856   15.9104
    5.7409   14.9941
    5.7961   14.1211
    5.8514   13.3038
    5.9067   12.5365
    5.9620   11.8087
    6.0172   11.1160
    6.0725   10.4663
    6.1278    9.8795
    6.1831    9.3840
    6.2384    9.0133
    6.2936    8.8033
    6.3489    8.7865
    6.4042    8.9756
    6.4595    9.3473
    6.5147    9.7428
    6.5700    9.3753
    6.6253    8.9636
    6.6806    8.5848
    6.7358    8.2432
    6.7911    7.9415
    6.8464    7.6831
    6.9017    7.4729
    6.9570    7.3167
    7.0122    7.2203
    7.0675    7.1876

    0.0000   19.0142
    0.0333   18.9866
    0.0667   18.9048
    0.1000   18.7721
    0.1333   18.5934
    0.1667   18.3752
    0.2000   18.1247
    0.2333   17.8497
    0.2667   17.5578
    0.3000   17.2565
    0.3333   16.9521
    0.3667   16.6503
    0.4000   16.3560
    0.4333   16.0727
    0.4667   15.8033
    0.5000   15.5495
    0.5333   15.3124
    0.5667   15.0921
    0.6000   14.8885
    0.6333   14.7007
    0.6667   14.5277
    0.7000   14.3688
    0.7333   14.2231
    0.7667   14.0906
    0.8000   13.9715
    0.8333   13.8667
    0.8667   13.7776
    0.9000   13.7059
    0.9333   13.6531
    0.9667   13.6208
    1.0000   13.6100
    1.0167   13.6032
    1.0333   13.5831
    1.0500   13.5496
    1.0667   13.5032
    1.0833   13.4440
    1.1000   13.3726
    1.1167   13.2894
    1.1333   13.1950
    1.1500   13.0903
    1.1667   12.9758
    1.1833   12.8524
    1.2000   12.7211
    1.2167   12.5827
    1.2333   12.4383
    1.2500   12.2888
    1.2667   12.1352
    1.2833   11.9787
