    0.0000    0.0000
    0.0333    2.3661
    0.0667    4.8907
    0.1000    7.3638
    0.1333    9.8025
    0.1667   12.2043
    0.2000   14.5633
    0.2333   16.8726
    0.2667   19.1253
    0.3000   21.3144
    0.3333   23.4334
    0.3667   25.4757
    0.4000   27.4355
    0.4333   29.3068
    0.4667   31.0845
    0.5000   32.7637
    0.5333   34.3401
    0.5667   35.8101
    0.6000   37.1705
    0.6333   38.4192
    0.6667   39.5545
    0.7000   40.5145
    0.7333   41.3542
    0.7667   42.0773
    0.8000   42.6883
    0.8333   43.1923
    0.8667   43.5948
    0.9000   43.9013
    0.9333   44.1165
    0.9667   44.2440
    1.0000   44.2863
    1.0167   44.3005
    1.0333   44.3427
    1.0500   44.4106
    1.0667   44.5005
    1.0833   44.6076
    1.1000   44.7269
    1.1167   44.8546
    1.1333   44.9888
    1.1500   45.1288
    1.1667   45.2745
    1.1833   45.4257
    1.2000   45.5819
    1.2167   45.7423
    1.2333   45.9058
    1.2500   46.0709
    1.2667   46.2364
    1.2833   46.4005
    1.3000   46.5617
    1.3167   46.7181
    1.3333   46.8681
    1.3500   47.0101
    1.3667   47.1422
    1.3833   47.2630
    1.4000   47.3710
    1.4167   47.4648
    1.4333   47.5432
    1.4500   47.6054
    1.4667   47.6503
    1.4833   47.6775
    1.5000   47.6866
    1.5236   47.6076
    1.5471   47.3792
    1.5707   47.0236
    1.5943   46.5669
    1.6179   46.0329
    1.6414   45.4407
    1.6650   44.8045
    1.6886   44.1351
    1.7121   43.4408
    1.7357   42.7282
    1.7593   42.0027
    1.7828   41.2695
    1.8064   40.5330
    1.8300   39.7979
    1.8536   39.0689
    1.8771   38.3507
    1.9007   37.6483
    1.9243   36.9669
    1.9478   36.3117
    1.9714   35.6884
    1.9950   35.1023
    2.0185   34.5589
    2.0421   34.0634
    2.0657   33.6208
    2.0893   33.2353
    2.1128   32.9100
    2.1364   32.6468
    2.1600   32.4459
    2.1835   32.3118
    2.2071   32.2625
    2.2275   32.3243
    2.2479   32.4919
    2.2683   32.7103
    2.2888   32.9418
    2.3092   33.1980
    2.3296   33.4895
    2.3500   33.8183
    2.3704   34.1825
    2.3908   34.5785
    2.4112   35.0022
    2.4316   35.4491
    2.4521   35.9143
    2.4725   36.3931
    2.4929   36.8808
    2.5133   37.3726
    2.5337   37.8642
    2.5541   38.3513
    2.5745   38.8300
    2.5949   39.2964
    2.6154   39.7471
    2.6358   40.1790
    2.6562   40.5893
    2.6766   40.9753
    2.6970   41.3350
    2.7174   41.6663
    2.7378   41.9678
    2.7582   42.2381
    2.7787   42.4761
    2.7991   42.6812
    2.8195   42.8528
    2.8548   42.3521
    2.8902   41.7757
    2.9255   41.1198
    2.9609   40.3815
    2.9963   39.5591
    3.0316   38.6517
    3.0670   37.6597
    3.1023   36.5846
    3.1377   35.4284
    3.1730   34.1943
    3.2084   32.8860
    3.2437   31.5078
    3.2791   30.0642
    3.3145   28.5602
    3.3498   27.0008
    3.3852   25.3911
    3.4205   23.7360
    3.4559   22.0405
    3.4912   20.3092
    3.5266   18.5467
    3.5619   16.7571
    3.5973   14.9442
    3.6327   13.1115
    3.6680   11.2622
    3.7034    9.3990
    3.7387    7.5240
    3.7741    5.6383
    3.8094    3.7400
    3.8448    1.8096
    3.8801    0.0000
    3.9090    1.6489
    3.9379    3.4534
    3.9667    5.2106
    3.9956    6.9416
    4.0245    8.6462
    4.0533   10.3211
    4.0822   11.9618
    4.1111   13.5639
    4.1399   15.1231
    4.1688   16.6353
    4.1977   18.0965
    4.2266   19.5032
    4.2554   20.8521
    4.2843   22.1399
    4.3132   23.3639
    4.3420   24.5214
    4.3709   25.6101
    4.3998   26.6276
    4.4286   27.5719
    4.4575   28.4410
    4.4864   29.1724
    4.5152   29.8253
    4.5441   30.3999
    4.5730   30.8963
    4.6018   31.3153
    4.6307   31.6571
    4.6596   31.9223
    4.6884   32.1114
    4.7173   32.2247
    4.7462   32.2625

    0.0000    0.0000
    0.0333    2.4826
    0.0667    4.9576
    0.1000    7.4173
    0.1333    9.8542
    0.1667   12.2604
    0.2000   14.6282
    0.2333   16.9499
    0.2667   19.2176
    0.3000   21.4234
    0.3333   23.5594
    0.3667   25.6179
    0.4000   27.5913
    0.4333   29.4720
    0.4667   31.2533
    0.5000   32.9286
    0.5333   34.4923
    0.5667   35.9396
    0.6000   37.2670
    0.6333   38.4723
    0.6667   39.5545
    0.7000   40.5759
    0.7333   41.4832
    0.7667   42.2774
    0.8000   42.9598
    0.8333   43.5321
    0.8667   43.9965
    0.9000   44.3550
    0.9333   44.6095
    0.9667   44.7615
    1.0000   44.8121
    1.0167   44.8243
    1.0333   44.8616
    1.0500   44.9255
    1.0667   45.0190
    1.0833   45.1455
    1.1000   45.3087
    1.1167   45.5105
    1.1333   45.7507
    1.1500   46.0274
    1.1667   46.3378
    1.1833   46.6792
    1.2000   47.0486
    1.2167   47.4430
    1.2333   47.8595
    1.2500   48.2950
    1.2667   48.7463
    1.2833   49.2096
    1.3000   49.6811
    1.3167   50.1563
    1.3333   50.6303
    1.3500   51.0976
    1.3667   51.5517
    1.3833   51.9854
    1.4000   52.3905
    1.4167   52.7580
    1.4333   53.0781
    1.4500   53.3409
    1.4667   53.5368
    1.4833   53.6580
    1.5000   53.6990
    1.5236   53.7361
    1.5471   53.8358
    1.5707   53.9683
    1.5943   54.0948
    1.6179   54.1741
    1.6414   54.1675
    1.6650   54.0405
    1.6886   53.7666
    1.7121   53.3297
    1.7357   52.7255
    1.7593   51.9603
    1.7828   51.0481
    1.8064   50.0075
    1.8300   48.8590
    1.8536   47.6237
    1.8771   46.3223
    1.9007   44.9751
    1.9243   43.6021
    1.9478   42.2235
    1.9714   40.8595
    1.9950   39.5308
    2.0185   38.2586
    2.0421   37.0646
    2.0657   35.9712
    2.0893   35.0005
    2.1128   34.1748
    2.1364   33.5155
    2.1600   33.0419
    2.1835   32.7648
    2.2071   32.6760
    2.2275   32.7177
    2.2479   32.8584
    2.2683   33.1478
    2.2888   33.6145
    2.3092   34.2355
    2.3296   34.9860
    2.3500   35.8483
    2.3704   36.8076
    2.3908   37.8497
    2.4112   38.9611
    2.4316   40.1285
    2.4521   41.3388
    2.4725   42.5793
    2.4929   43.8371
    2.5133   45.0994
    2.5337   46.3528
    2.5541   47.5832
    2.5745   48.7751
    2.5949   49.9117
    2.6154   50.9735
    2.6358   51.9394
    2.6562   52.7861
    2.6766   53.4908
    2.6970   54.0338
    2.7174   54.4029
    2.7378   54.5967
    2.7582   54.6254
    2.7787   54.5080
    2.7991   54.2673
    2.8195   53.9263
    2.8548   54.9734
    2.8902   55.7448
    2.9255   56.1395
    2.9609   56.0759
    2.9963   55.5355
    3.0316   54.5800
    3.0670   53.3111
    3.1023   51.8211
    3.1377   50.1746
    3.1730   48.4123
    3.2084   46.5583
    3.2437   44.6270
    3.2791   42.6263
    3.3145   40.5604
    3.3498   38.4314
    3.3852   36.2403
    3.4205   33.9873
    3.4559   31.6729
    3.4912   29.2975
    3.5266   26.8624
    3.5619   24.3691
    3.5973   21.8201
    3.6327   19.2186
    3.6680   16.5688
    3.7034   13.8753
    3.7387   11.1438
    3.7741    8.3800
    3.8094    5.5894
    3.8448    2.7725
    3.8801    0.0000
    3.9090    1.8045
    3.9379    3.6022
    3.9667    5.3864
    3.9956    7.1505
    4.0245    8.8880
    4.0533   10.5929
    4.0822   12.2591
    4.1111   13.8812
    4.1399   15.4540
    4.1688   16.9726
    4.1977   18.4328
    4.2266   19.8306
    4.2554   21.1624
    4.2843   22.4254
    4.3132   23.6168
    4.3420   24.7346
    4.3709   25.7771
    4.3998   26.7429
    4.4286   27.6311
    4.4575   28.4410
    4.4864   29.2332
    4.5152   29.9468
    4.5441   30.5803
    4.5730   31.1324
    4.6018   31.6017
    4.6307   31.9872
    4.6596   32.2880
    4.6884   32.5034
    4.7173   32.6328
    4.7462   32.6760

    0.0000    0.0000
    0.0333    3.6283
    0.0667    7.1355
    0.1000   10.6460
    0.1333   14.1350
    0.1667   17.5906
    0.2000   21.0038
    0.2333   24.3675
    0.2667   27.6758
    0.3000   30.9238
    0.3333   34.1076
    0.3667   37.2243
    0.4000   40.2717
    0.4333   43.2478
    0.4667   46.1510
    0.5000   48.9793
    0.5333   51.7306
    0.5667   54.4015
    0.6000   56.9877
    0.6333   59.4832
    0.6667   61.8800
    0.7000   64.1678
    0.7333   66.3330
    0.7667   68.3586
    0.8000   70.2228
    0.8333   71.8988
    0.8667   73.3540
    0.9000   74.5500
    0.9333   75.4459
    0.9667   76.0028
    1.0000   76.1920
    1.0167   76.1725
    1.0333   76.1143
    1.0500   76.0176
    1.0667   75.8832
    1.0833   75.7119
    1.1000   75.5049
    1.1167   75.2634
    1.1333   74.9890
    1.1500   74.6834
    1.1667   74.3484
    1.1833   73.9860
    1.2000   73.5986
    1.2167   73.1884
    1.2333   72.7582
    1.2500   72.3106
    1.2667   71.8488
    1.2833   71.3763
    1.3000   70.8969
    1.3167   70.4148
    1.3333   69.9348
    1.3500   69.4625
    1.3667   69.0042
    1.3833   68.5670
    1.4000   68.1590
    1.4167   67.7892
    1.4333   67.4672
    1.4500   67.2031
    1.4667   67.0062
    1.4833   66.8845
    1.5000   66.8433
    1.5236   66.8239
    1.5471   66.7685
    1.5707   66.6852
    1.5943   66.5879
    1.6179   66.4950
    1.6414   66.4288
    1.6650   66.4121
    1.6886   66.4650
    1.7121   66.6003
    1.7357   66.8219
    1.7593   67.1253
    1.7828   67.4997
    1.8064   67.9314
    1.8300   68.4059
    1.8536   68.9092
    1.8771   69.4287
    1.9007   69.9531
    1.9243   70.4727
    1.9478   70.9788
    1.9714   71.4638
    1.9950   71.9213
    2.0185   72.3454
    2.0421   72.7310
    2.0657   73.0739
    2.0893   73.3702
    2.1128   73.6168
    2.1364   73.8113
    2.1600   73.9516
    2.1835   74.0363
    2.2071   74.0646
    2.2275   74.0436
    2.2479   73.9805
    2.2683   73.8759
    2.2888   73.7303
    2.3092   73.5448
    2.3296   73.3208
    2.3500   73.0597
    2.3704   72.7635
    2.3908   72.4347
    2.4112   72.0759
    2.4316   71.6903
    2.4521   71.2817
    2.4725   70.8543
    2.4929   70.4131
    2.5133   69.9639
    2.5337   69.5137
    2.5541   69.0705
    2.5745   68.6441
    2.5949   68.2462
    2.6154   67.8908
    2.6358   67.5940
    2.6562   67.3735
    2.6766   67.2467
    2.6970   67.2273
    2.7174   67.3213
    2.7378   67.5233
    2.7582   67.8160
    2.7787   68.1732
    2.7991   68.5647
    2.8195   68.9605
    2.8548   67.8025
    2.8902   66.6960
    2.9255   65.7008
    2.9609   64.8642
    2.9963   64.1806
    3.0316   63.5772
    3.0670   62.9539
    3.1023   62.2292
    3.1377   61.3533
    3.1730   60.3004
    3.2084   59.0581
    3.2437   57.6192
    3.2791   55.9791
    3.3145   54.1336
    3.3498   52.0793
    3.3852   49.8139
    3.4205   47.3371
    3.4559   44.6506
    3.4912   41.7591
    3.5266   38.6696
    3.5619   35.3920
    3.5973   31.9385
    3.6327   28.3233
    3.6680   24.5627
    3.7034   20.6747
    3.7387   16.6790
    3.7741   12.5968
    3.8094    8.4524
    3.8448    4.2812
    3.8801    0.0000
    3.9090    3.6811
    3.9379    7.2772
    3.9667   10.8682
    3.9956   14.4325
    4.0245   17.9580
    4.0533   21.4348
    4.0822   24.8540
    4.1111   28.2078
    4.1399   31.4892
    4.1688   34.6921
    4.1977   37.8112
    4.2266   40.8418
    4.2554   43.7802
    4.2843   46.6230
    4.3132   49.3672
    4.3420   52.0101
    4.3709   54.5488
    4.3998   56.9799
    4.4286   59.2994
    4.4575   61.5018
    4.4864   63.5802
    4.5152   65.5252
    4.5441   67.3246
    4.5730   68.9625
    4.6018   70.4188
    4.6307   71.6694
    4.6596   72.6867
    4.6884   73.4414
    4.7173   73.9071
    4.7462   74.0646

    0.0000   95.9221
    0.0333   95.9077
    0.0667   95.8645
    0.1000   95.7930
    0.1333   95.6941
    0.1667   95.5690
    0.2000   95.4192
    0.2333   95.2465
    0.2667   95.0534
    0.3000   94.8424
    0.3333   94.6168
    0.3667   94.3798
    0.4000   94.1353
    0.4333   93.8874
    0.4667   93.6403
    0.5000   93.3982
    0.5333   93.1654
    0.5667   92.9457
    0.6000   92.7426
    0.6333   92.5589
    0.6667   92.3965
    0.7000   92.2296
    0.7333   92.0811
    0.7667   91.9514
    0.8000   91.8408
    0.8333   91.7489
    0.8667   91.6751
    0.9000   91.6188
    0.9333   91.5793
    0.9667   91.5558
    1.0000   91.5480
    1.0167   91.5452
    1.0333   91.5352
    1.0500   91.5130
    1.0667   91.4721
    1.0833   91.4080
    1.1000   91.3211
    1.1167   91.2142
    1.1333   91.0904
    1.1500   90.9526
    1.1667   90.8031
    1.1833   90.6441
    1.2000   90.4776
    1.2167   90.3056
    1.2333   90.1300
    1.2500   89.9529
    1.2667   89.7761
    1.2833   89.6014
    1.3000   89.4308
    1.3167   89.2659
    1.3333   89.1086
    1.3500   88.9605
    1.3667   88.8231
