  0.00000000E+00 -0.33216504E+01
  0.10081130E-01 -0.33228271E+01
  0.20162259E-01 -0.33263505E+01
  0.30243389E-01 -0.33322010E+01
  0.40324518E-01 -0.33403462E+01
  0.50405648E-01 -0.33507418E+01
  0.60486778E-01 -0.33633331E+01
  0.70567907E-01 -0.33780555E+01
  0.80649037E-01 -0.33948364E+01
  0.90730166E-01 -0.34135965E+01
  0.10081130E+00 -0.34342511E+01
  0.11089243E+00 -0.34567113E+01
  0.12097356E+00 -0.34808855E+01
  0.13105468E+00 -0.35066807E+01
  0.14113581E+00 -0.35340029E+01
  0.15121694E+00 -0.35627583E+01
  0.16129807E+00 -0.35928540E+01
  0.17137920E+00 -0.36241983E+01
  0.18146033E+00 -0.36567013E+01
  0.19154146E+00 -0.36902751E+01
  0.20162259E+00 -0.37248342E+01
  0.21170372E+00 -0.37602953E+01
  0.22178485E+00 -0.37965776E+01
  0.23186598E+00 -0.38336027E+01
  0.24194711E+00 -0.38712949E+01
  0.25202824E+00 -0.39095804E+01
  0.26210937E+00 -0.39483881E+01
  0.27219050E+00 -0.39876491E+01
  0.28227163E+00 -0.40272967E+01
  0.29235276E+00 -0.40672661E+01
  0.30243389E+00 -0.41074947E+01
  0.31251502E+00 -0.41479218E+01
  0.32259615E+00 -0.41884887E+01
  0.33267728E+00 -0.42291386E+01
  0.34275841E+00 -0.42698161E+01
  0.35283954E+00 -0.43104682E+01
  0.36292067E+00 -0.43510431E+01
  0.37300179E+00 -0.43914911E+01
  0.38308292E+00 -0.44317639E+01
  0.39316405E+00 -0.44718152E+01
  0.40324518E+00 -0.45116002E+01
  0.41332631E+00 -0.45510759E+01
  0.42340744E+00 -0.45902011E+01
  0.43348857E+00 -0.46289361E+01
  0.44356970E+00 -0.46672432E+01
  0.45365083E+00 -0.47050861E+01
  0.46373196E+00 -0.47424308E+01
  0.47381309E+00 -0.47792445E+01
  0.48389422E+00 -0.48154965E+01
  0.49397535E+00 -0.48511580E+01
  0.50405648E+00 -0.48862016E+01
  0.51413761E+00 -0.49206022E+01
  0.52421874E+00 -0.49543362E+01
  0.53429987E+00 -0.49873819E+01
  0.54438100E+00 -0.50197194E+01
  0.55446213E+00 -0.50513307E+01
  0.56454326E+00 -0.50821994E+01
  0.57462439E+00 -0.51123111E+01
  0.58470552E+00 -0.51416531E+01
  0.59478665E+00 -0.51702142E+01
  0.60486778E+00 -0.51979853E+01
  0.61494890E+00 -0.52249586E+01
  0.62503003E+00 -0.52511281E+01
  0.63511116E+00 -0.52764895E+01
  0.64519229E+00 -0.53010397E+01
  0.65527342E+00 -0.53247775E+01
  0.66535455E+00 -0.53477028E+01
  0.67543568E+00 -0.53698169E+01
  0.68551681E+00 -0.53911226E+01
  0.69559794E+00 -0.54116236E+01
  0.70567907E+00 -0.54313251E+01
  0.71576020E+00 -0.54502331E+01
  0.72584133E+00 -0.54683548E+01
  0.73592246E+00 -0.54856981E+01
  0.74600359E+00 -0.55022718E+01
  0.75608472E+00 -0.55180856E+01
  0.76616585E+00 -0.55331496E+01
  0.77624698E+00 -0.55474746E+01
  0.78632811E+00 -0.55610718E+01
  0.79640924E+00 -0.55739528E+01
  0.80649037E+00 -0.55861296E+01
  0.81657150E+00 -0.55976141E+01
  0.82665263E+00 -0.56084185E+01
  0.83673376E+00 -0.56185550E+01
  0.84681489E+00 -0.56280357E+01
  0.85689601E+00 -0.56368725E+01
  0.86697714E+00 -0.56450771E+01
  0.87705827E+00 -0.56526607E+01
  0.88713940E+00 -0.56596343E+01
  0.89722053E+00 -0.56660084E+01
  0.90730166E+00 -0.56717928E+01
  0.91738279E+00 -0.56769968E+01
  0.92746392E+00 -0.56816288E+01
  0.93754505E+00 -0.56856968E+01
  0.94762618E+00 -0.56892078E+01
  0.95770731E+00 -0.56921679E+01
  0.96778844E+00 -0.56945824E+01
  0.97786957E+00 -0.56964558E+01
  0.98795070E+00 -0.56977914E+01
  0.99803183E+00 -0.56985918E+01
  0.10081130E+01 -0.56988585E+01
  0.10182353E+01 -0.56985897E+01
  0.10283576E+01 -0.56977829E+01
  0.10384800E+01 -0.56964369E+01
  0.10486023E+01 -0.56945498E+01
  0.10587246E+01 -0.56921189E+01
  0.10688470E+01 -0.56891407E+01
  0.10789693E+01 -0.56856112E+01
  0.10890916E+01 -0.56815253E+01
  0.10992140E+01 -0.56768774E+01
  0.11093363E+01 -0.56716615E+01
  0.11194586E+01 -0.56658705E+01
  0.11295810E+01 -0.56594971E+01
  0.11397033E+01 -0.56525331E+01
  0.11498257E+01 -0.56449701E+01
  0.11599480E+01 -0.56367990E+01
  0.11700703E+01 -0.56280103E+01
  0.11801927E+01 -0.56185943E+01
  0.11903150E+01 -0.56085406E+01
  0.12004373E+01 -0.55978388E+01
  0.12105597E+01 -0.55864781E+01
  0.12206820E+01 -0.55744476E+01
  0.12308043E+01 -0.55617362E+01
  0.12409267E+01 -0.55483328E+01
  0.12510490E+01 -0.55342261E+01
  0.12611713E+01 -0.55194051E+01
  0.12712937E+01 -0.55038584E+01
  0.12814160E+01 -0.54875753E+01
  0.12915384E+01 -0.54705449E+01
  0.13016607E+01 -0.54527566E+01
  0.13117830E+01 -0.54342002E+01
  0.13219054E+01 -0.54148657E+01
  0.13320277E+01 -0.53947436E+01
